date,daily_return,external_flow,benchmark_return,w_p_sum,w_b_sum,alloc_effect,select_pure_effect,interaction_effect,select_effect,r_p_model,r_b_model,active_return_model,active_model,recon_error,active_return,model_gap,recon_gap_to_model,cum_portfolio,cum_benchmark,cum_active,cum_model_portfolio,cum_model_benchmark,cum_active_model,cum_alloc,cum_select,cum_model_gap,cum_recon_error
2026-01-02,,0.0,0.0099648731654962,1.0,1.0,0.0002551963099505104,-0.0013174960352797,0.00045593103709066346,-0.0008615649981890361,0.009357316293718932,0.009963684981957458,-0.0006063686882385264,-0.0006063686882385257,-7.589415207398531e-19,,,,0.0,0.009964873165496213,-0.009866554204270184,0.009357316293718831,0.009963684981957543,-0.0006003866250394729,0.0002551963099505104,-0.0008615649981890361,0.0,-7.589415207398531e-19
2026-01-05,0.016076930572151857,0.0,0.0121251889718583,1.0,1.0,0.00025742970740498885,0.003695041856866347,-1.6604023819583e-05,0.0036784378330467636,0.016076978141727087,0.012141110601275333,0.003935867540451754,0.003935867540451753,8.673617379884035e-19,0.003951741600293556,1.587405984180331e-05,1.5874059841802443e-05,0.01607693057215176,0.022210888107566884,-0.006000677166304702,0.025584731804965344,0.02222576578459523,0.003285933629145088,0.0005126260173554993,0.0028168728348577274,1.587405984180331e-05,1.0842021724855044e-19
2026-01-06,0.013549491545527164,0.0,0.0152511472057701,1.0,1.0,2.5430961322472485e-05,-0.0017748325570484016,0.000612391034007781,-0.0011624415230406205,0.014066843109351976,0.015203853671070123,-0.0011370105617181468,-0.001137010561718148,1.3010426069826053e-18,-0.0017016556602429365,-0.0005646450985247885,-0.0005646450985247898,0.029844256352544285,0.037800776837436434,-0.0076667127857994455,0.040011471322612735,0.03776753674638189,0.0021622709294473186,0.0005380569786779718,0.001654431311817107,-0.0005487710386829852,1.4094628242311558e-18
2026-01-07,-0.00502974495492888,0.0,-0.0083583864636714,1.0,1.0000000000000002,-3.469437637247026e-05,0.0033294444080149382,2.826192488502649e-05,0.003357706332899965,-0.005029698766161389,-0.008352710722688885,0.003323011956527497,0.003323011956527495,1.734723475976807e-18,0.0033286415087425206,5.629552215025493e-06,5.629552215023759e-06,0.024664402399792618,0.02912643687233074,-0.004335749537344391,0.03478052690850775,0.02909936471454211,0.005520518609533509,0.0005033626023055015,0.005012137644717072,-0.0005431414864679597,3.144186300207963e-18
2026-01-08,0.014738189051470115,0.0,0.0149243330522552,1.0,1.0,-0.0003538414659743478,0.000185505551211345,-0.00041280705184001303,-0.00022730150062866833,0.01473811063457359,0.015319253601176606,-0.0005811429666030161,-0.0005811429666030161,0.0,-0.00018614400078508474,0.0003949989658179314,0.0003949989658179314,0.03976610007667247,0.04448546256909425,-0.004518361108457825,0.05003123679658783,0.04486439886341387,0.004944984190096147,0.00014952113633115373,0.004784836144088404,-0.00014814252065002828,3.144186300207963e-18
2026-01-09,0.004880944691490624,0.0,0.0078602264502962,1.0,1.0,0.00010027834763880242,-0.0034351945553146327,0.0004729307323116119,-0.002962263823003021,0.0048809580042800185,0.007742943479644238,-0.0028619854753642194,-0.0028619854753642185,-8.673617379884035e-19,-0.002979281758805575,-0.00011729628344135656,-0.0001172962834413557,0.044841140903233656,0.05269535482892973,-0.007461051186050338,0.055156395166574335,0.0529547248477058,0.0020909449066643937,0.00024979948396995616,0.0018225723210853833,-0.00026543880409138484,2.2768245622195593e-18
2026-01-12,0.0017900446993117953,0.0,0.0010192294976612,1.0,1.0,2.2356075473505064e-05,0.0011592856310930343,-0.0004430775122381785,0.0007162081188548555,0.0017901558172861117,0.0010515916229577509,0.0007385641943283608,0.0007385641943283606,2.168404344971009e-19,0.0007708152016505953,3.225100732223468e-05,3.2251007322234466e-05,0.0467114532491304,0.053768292986622335,-0.006696766058021386,0.05704528952552845,0.05406200321570931,0.0028302759237290864,0.00027215555944346123,0.0025387804399402388,-0.00023318779676915016,2.4936649967166602e-18
2026-01-13,-0.002536900483185731,0.0,-0.0006990907365151,1.0,1.0,-0.0003874287490851673,-0.001756677184746759,0.00021227703135475834,-0.001544400153392001,-0.002536943740445542,-0.0006051148379683743,-0.0019318289024771677,-0.0019318289024771683,6.505213034913027e-19,-0.0018378097466706309,9.401915580653747e-05,9.401915580653682e-05,0.04405605045762662,0.05303161333456208,-0.008523545507350128,0.054363625094899115,0.05342417465742488,0.0008918064157581451,-0.00011527318964170609,0.0009943802865482378,-0.0001391686409626127,3.144186300207963e-18
2026-01-14,0.009324460398371584,0.0,0.0055674327540462,1.0,1.0,-4.4771620277705605e-05,0.0034531166823361203,0.0002516052917109096,0.00370472197404703,0.00932445043680556,0.0056645000830362335,0.0036599503537693267,0.003659950353769324,2.6020852139652106e-18,0.0037570276443253834,9.707729055605935e-05,9.707729055605675e-05,0.05379130975379898,0.05889429602968699,-0.004819164948778765,0.06419498645946708,0.05939129598224424,0.004534387336804446,-0.00016004480991941168,0.004699102260595268,-4.209135040655334e-05,5.7462715141731735e-18
2026-01-15,0.016824346778012887,0.0,0.0145049055758494,1.0,0.9999999999999999,0.00027556452340562457,0.0010211949215435028,0.00038708900112731793,0.0014082839226708206,0.016175380592855025,0.014491532146778579,0.0016838484460764466,0.0016838484460764453,1.3010426069826053e-18,0.0023194412021634876,0.0006355927560870423,0.000635592756087041,0.07152066018075343,0.07425345780840331,-0.0025439039621293347,0.08140874539045728,0.07474349900398836,0.006201708959064023,0.00011551971348621289,0.006107386183266088,0.000593501405680489,7.047314121155779e-18
