date,px_ret,tri_ret,cum_px,cum_tri,drift
2025-07-30,-0.02761405451170651,-0.027614000178080023,0.007456140350877272,0.01691497975708578,-0.009458839406208508
2025-07-31,-0.022872643247044744,-0.022872889610820346,-0.015587044534412953,-0.006344804318487607,-0.009242240215925346
2025-08-01,-0.041538145177873576,-0.04153784097074764,-0.056477732793522084,-0.0476190958164634,-0.008858636977058687
2025-08-04,0.012765500965457921,0.012774646395477873,-0.044433198380566696,-0.03545276653171325,-0.008980431848853443
2025-08-05,0.027115771634360852,0.027829759370503027,-0.01852226720647754,-0.008609649122806484,-0.009912618083671054
2025-08-06,-0.012924959609501352,-0.012925045287003778,-0.031207827260458787,-0.021423414304992727,-0.00978441295546606
2025-08-07,-0.01298972662371567,-0.012989480093266503,-0.04379217273954095,-0.03413461538461471,-0.009657557354926238
2025-08-08,0.006527415143602999,0.006527119191707342,-0.0375506072874493,-0.02783029689608585,-0.009720310391363451
2025-08-11,-0.009745153714025179,-0.009158736510115673,-0.046929824561403266,-0.036734143049931944,-0.010195681511471322
2025-08-12,0.0259832206449786,0.02598349631539132,-0.022165991902833748,-0.01170512820512759,-0.010460863697706158
2025-08-13,0.007245626746713585,0.007245402153274405,-0.01508097165991873,-0.0045445344129549925,-0.010536437246963737
2025-08-14,-0.004076319665673234,-0.00357732339613559,-0.019095816464237192,-0.008105600539810576,-0.010990215924426616
2025-08-15,-0.01368920685148245,-0.01323446627947511,-0.032523616734142724,-0.021232793522266702,-0.011290823211876022
2025-08-18,0.002406193332403328,0.0028158614798834414,-0.030195681511470784,-0.01847672064777295,-0.011718960863697836
2025-08-19,-0.01165420073056167,-0.01165426649961232,-0.041497975708501667,-0.029915654520917268,-0.011582321187584399
2025-08-20,0.00397747272087301,0.003977282607561472,-0.037685560053980716,-0.026057354925775655,-0.01162820512820506
2025-08-21,0.009956876906356271,0.009957163136880443,-0.028103913630229016,-0.01635964912280674,-0.011744264507422275
2025-08-22,0.04276738292776061,0.04276713165106605,0.013461538461538858,0.02570782726045895,-0.01224628879892009
2025-08-25,-0.002763074669596133,-0.002762977937621036,0.01066126855600591,0.02287381916329312,-0.01221255060728721
2025-08-26,-0.006409400453999292,-0.0064093979875967655,0.004183535762483537,0.016317813765182487,-0.01213427800269895
2025-08-27,0.014917349818572845,0.015399523165511741,0.019163292847503843,0.031968623481781755,-0.012805330634277912
2025-08-28,0.00969941737288127,0.009699371149372915,0.0290485829959517,0.041978070175439086,-0.012929487179487387
2025-08-29,0.0038687256155536254,0.004123139867822534,0.03302968960863728,0.04627429149797613,-0.013244601889338847
2025-09-02,-0.0022208432672523593,-0.0017454775749824458,0.030735492577598222,0.04444804318488571,-0.013712550607287488
2025-09-03,-0.020981309940754644,-0.020981386057762008,0.009109311740891135,0.022534075573549472,-0.013424763832658337
2025-09-04,0.019959879638916656,0.020184169743146407,0.029251012145749433,0.04317307692307737,-0.013922064777327936
2025-09-05,-0.012554495689513834,-0.012554475875373727,0.01632928475033779,0.030076585695007152,-0.01374730094466936
2025-09-08,-0.013311645199840627,-0.013311511040903112,0.0028002699055333924,0.01636470985155225,-0.013564439946018858
2025-09-09,-0.002456010496921679,-0.0024560955085550784,0.0003373819163294822,0.013868421052631863,-0.01353103913630238
2025-09-10,0.01814502529510964,0.018686196094247487,0.0184885290148451,0.03281376518218648,-0.014325236167341382
2025-09-11,0.004670730091427044,0.004670625820740515,0.02324561403508807,0.03763765182186263,-0.014392037786774559
2025-09-12,-0.011078505720597542,-0.011078640038652998,0.011909581646424083,0.026142037786775152,-0.014232456140351069
2025-09-15,0.0069349514886807295,0.006935099137427736,0.018927125506073228,0.033258434547908555,-0.014331309041835327
2025-09-16,0.019403331015529268,0.019403260912864928,0.038697705802969384,0.053307017543859914,-0.01460931174089053
2025-09-17,-0.0007795498099847364,-0.000779627943864214,0.037887989203779115,0.05248582995951434,-0.014597840755735225
2025-09-18,0.010499626174300447,0.010499851261456694,0.048785425101215196,0.06353677462887997,-0.01475134952766477
2025-09-19,-0.024737824100881434,-0.024737947221779022,0.022840755735493268,0.03722705802968962,-0.014386302294196351
2025-09-22,0.006662928390012146,0.006662891331833398,0.02965587044534468,0.04413798920377876,-0.014482118758434082
2025-09-23,0.029915790163504763,0.0299157464476989,0.06045883940620844,0.07537415654520907,-0.014915317139000628
2025-09-24,0.020488673962840487,0.020488741796236276,0.0821862348178144,0.09740721997300916,-0.015220985155194766
2025-09-25,0.0007793989275470814,0.0007793489438820966,0.08302968960863755,0.0982624831309038,-0.015232793522266252
2025-09-26,0.010996542163795642,0.010996697642270181,0.09493927125506141,0.1103397435897433,-0.015400472334681892
2025-09-29,-0.020737043199605676,-0.020086616812218017,0.07223346828610033,0.08803677462887971,-0.015803306342779377
2025-09-30,-0.01607878921368122,-0.01591005850959748,0.05499325236167385,0.07072604588394049,-0.01573279352226664
2025-10-01,0.013367444835305387,0.013367649431313966,0.0690958164642379,0.08503913630229398,-0.01594331983805608
2025-10-02,-0.017482958848775598,-0.017483215466397417,0.05040485829959551,0.06606916329284718,-0.015664304993251665
2025-10-03,0.020299351191623405,0.020299516207997303,0.07172739541160644,0.08770985155195654,-0.0159824561403501
2025-10-06,0.0001574009947742372,0.00015725943029276657,0.07189608636977107,0.08788090418353534,-0.015984817813764263
2025-10-07,0.004249158037203715,0.0042493686576963174,0.07645074224021631,0.09250371120107914,-0.016052968960862835
2025-10-08,0.005610230050774323,0.0056102484697426735,0.08248987854251078,0.09863292847503313,-0.016143049932522358
2025-10-09,-0.02287673367617271,-0.022876854685064396,0.05772604588394126,0.07349966261808305,-0.015773616734141793
2025-10-10,-0.050684188702114774,-0.05068430251177536,0.0041160593792177735,0.01909008097165943,-0.014974021592441655
2025-10-13,0.03544788656676312,0.035448123756241845,0.03970985155195739,0.0552149122807013,-0.015505060728743914
2025-10-14,-0.003212512574228499,-0.0032126284947485706,0.036369770580297445,0.05182489878542462,-0.015455128205127178
2025-10-15,-0.007324695618204258,-0.007324523376728731,0.028778677462888647,0.04412078272604547,-0.015342105263156824
2025-10-16,-0.013839241793198509,-0.013839459682677968,0.014541160593792846,0.02967071524966225,-0.015129554655869404
2025-10-17,0.006650926141465119,0.00702044336331209,0.021288798920378493,0.03689946018893364,-0.015610661268555148
2025-10-20,0.01443625912589619,0.01443594490738187,0.03603238866396841,0.05186808367071505,-0.015835695006746642
2025-10-21,-0.014426208154226905,-0.014426168724302357,0.02108636977058098,0.03669365721997275,-0.015607287449391771
2025-10-22,0.008623822897736666,0.008623843059659686,0.029892037786775294,0.04563394062078241,-0.015741902834007115
2025-10-23,0.04252112952892628,0.04252113166405258,0.07368421052631668,0.09009547908232074,-0.016411268556004055
2025-10-24,-0.008107088989441902,-0.008106979696649197,0.06497975708502124,0.0812580971659913,-0.016278340080970066
2025-10-27,-0.0012671862130141376,-0.0007463690176978677,0.06363022941970398,0.0804510796221316,-0.01682085020242763
2025-10-28,-0.013100298166592639,-0.013100253961255248,0.049696356275304554,0.06629689608636924,-0.016600539811064685
2025-10-29,0.012695657763635682,0.012695759916772742,0.06302294197031122,0.07983434547908175,-0.016811403508770528
2025-10-30,-0.004602005839786649,-0.0046019079374711724,0.058130904183536725,0.07486504723346754,-0.016734143049930816
2025-10-31,0.007843637407135784,0.007843623465896732,0.06643049932523715,0.08329588394062015,-0.016865384615383006
2025-11-03,0.015407004334208718,0.0159068096094257,0.08286099865047336,0.10052766531713808,-0.01766666666666472
2025-11-04,-0.03081380857427718,-0.0302581512242317,0.04949392712550704,0.06722773279352157,-0.017733805668014524
2025-11-05,-0.006300832610023455,-0.0063007723354018275,0.04288124156545314,0.06050337381916249,-0.017622132253709344
2025-11-06,0.009090614991426937,0.009090671936658357,0.052361673414305976,0.07014406207827184,-0.017782388663965865
2025-11-07,0.013817645550141089,0.013817555180527075,0.06690283400809816,0.08493083670715174,-0.01802800269905358
2025-11-10,0.010403820004426967,0.010882737539007259,0.07800269905533153,0.09673785425101111,-0.018735155195679587
2025-11-11,0.016712568853280096,0.01671254865444105,0.09601889338731562,0.11506713900134846,-0.019048245614032844
2025-11-12,-0.024287385335221234,-0.024287312268858163,0.06939946018893517,0.08798515519568051,-0.01858569500674534
2025-11-13,-0.008612802473420222,-0.00847404542562169,0.06018893387314561,0.07876551956815026,-0.018576585695004644
2025-11-14,0.017407077393075232,0.017407249064179453,0.07864372469635739,0.09754385964912204,-0.018900134952764658
2025-11-17,-0.024647336648838003,-0.02431204505213458,0.05205802968960982,0.07086032388663899,-0.018802294197029168
2025-11-18,0.012154058300997361,0.012537373622807602,0.06484480431848971,0.08428609986504654,-0.019441295546556825
2025-11-19,-0.011120968252962382,-0.011120708539111068,0.05300269905533184,0.07222807017543786,-0.019225371120106027
2025-11-20,-0.02659318829899715,-0.02659338142100709,0.025000000000001243,0.04371390013495202,-0.01871390013495078
2025-11-21,0.018202165827326144,0.018202282930260383,0.04365721997301053,0.06271187584345395,-0.019054655870443415
2025-11-24,0.006594685459365257,0.006594541121910158,0.05053981106612815,0.06971997300944599,-0.01918016194331784
2025-11-25,0.010951249277410424,0.010951382208695515,0.062044534412956986,0.08143488529014786,-0.019390350877190876
2025-11-26,0.002573144000762362,0.0025731794708447886,0.06477732793522417,0.08421761133603178,-0.019440283400807612
2025-11-28,0.012896070975918938,0.012974460896291173,0.07850877192982608,0.09828475033738138,-0.019775978407555295
2025-12-01,0.004880032533550294,0.005889750795314397,0.08377192982456294,0.10475337381916261,-0.02098144399459967
2025-12-02,-0.001214083367057972,-0.001214235259302865,0.08245614035087856,0.1034119433198375,-0.020955802968958936
2025-12-03,0.039552424884677695,0.039552510569442756,0.12526990553306483,0.14705465587044464,-0.02178475033737981
2025-12-04,0.007495577609210491,0.008604740769500019,0.13370445344129678,0.15692476383265785,-0.023220310391361076
2025-12-05,-0.003957979942266987,-0.003958152589946473,0.1292172739541173,0.15234547908232043,-0.023128205128203128
2025-12-08,-0.01723931879294882,-0.017239087561834787,0.10975033738191775,0.13248009446693576,-0.02272975708501801
2025-12-09,0.008816465509378757,0.009322629474261879,0.11953441295546696,0.1430377867746282,-0.023503373819161233
2025-12-10,0.004369707380285082,0.004369881143955423,0.12442645074224168,0.14803272604588313,-0.023606275303641455
2025-12-11,-0.0029104656745078117,-0.0029105707733907416,0.12115384615384772,0.1446912955465578,-0.023537449392710075
2025-12-12,-0.018928109295537343,-0.01892795616683829,0.09993252361673566,0.1230246288798913,-0.023092105263155638
2025-12-15,-0.008005643825532038,-0.00784283094171967,0.09112685560054157,0.11421693657219878,-0.023090080971657212
2025-12-16,-0.04183544108098092,-0.04183538786370122,0.045479082321189246,0.06760323886639585,-0.022124156545206608
2025-12-17,0.013714986446366373,0.01371518428909857,0.059817813765183914,0.0822456140350869,-0.022427800269902987
2025-12-18,-0.01136472161207136,-0.011364883333499609,0.047773279352228526,0.06994601889338647,-0.02217273954115795
2025-12-19,0.00399278722308094,0.003992974534263283,0.05195681511471162,0.07421828609986414,-0.02226147098515252
2025-12-22,0.011000641436818448,0.01100037280349797,0.063529014844806,0.08603508771929724,-0.022506072874491245
2025-12-23,0.004155695841131957,0.004155938723979569,0.0679487179487197,0.09054858299595048,-0.02259986504723077
2025-12-24,-0.003411891072218509,-0.0034120306176305126,0.06430499325236316,0.08682759784075467,-0.022522604588391504
2025-12-26,-0.005357256070500194,-0.005010310872095136,0.05860323886639818,0.08138225371120011,-0.022779014844801937
2025-12-29,0.009051215858750128,0.009051181246074735,0.06818488529014988,0.09117004048582888,-0.022985155195679008
2025-12-30,0.0015160607687689787,0.0021754805165250524,0.06980431848853019,0.0935438596491216,-0.023739541160591404
2025-12-31,-0.005676621779305391,-0.005676797693739188,0.06373144399460329,0.08733603238866272,-0.023604588394059434
2026-01-02,0.024199942909702177,0.024200214467628767,0.0894736842105277,0.11364979757084881,-0.024176113360321105
2026-01-05,0.0013006317354142816,0.0013005709424640521,0.09089068825911073,0.11509817813765033,-0.0242074898785396
2026-01-06,0.005257623554153712,0.0052575510165797645,0.09662618083670882,0.1209608636977042,-0.024334682860995382
2026-01-07,-0.009137336943145558,-0.009137319535004629,0.08660593792172899,0.11071828609986345,-0.024112348178134457
2026-01-08,0.032694755798428954,0.0326948586175253,0.12213225371120284,0.14703306342779854,-0.024900809716595695
2026-01-09,-0.00015033072760073374,-0.0001503026937418328,0.12196356275303821,0.14686066126855435,-0.024897098515516136
2026-01-12,-0.0017741692978500145,-0.0017741914132196612,0.11997300944669531,0.14482591093117225,-0.02485290148447694
2026-01-13,0.018496204361971413,0.01849605571508728,0.14068825910931348,0.16600067476383074,-0.02531241565451725
2026-01-14,0.017036379769298948,0.01703633016649775,0.16012145748988016,0.18586504723346642,-0.02574358974358626
2026-01-15,-0.0008433664863607415,-0.0008432662741286734,0.15914304993252526,0.18486504723346653,-0.02572199730094127
2026-01-16,-0.0004074861018132925,-0.0004074670979572481,0.15867071524966425,0.18438225371119943,-0.025711538461535177
2026-01-20,-0.0018053169495967358,-0.0018054361917317907,0.1565789473684227,0.1822439271255043,-0.025664979757081596
2026-01-21,0.04352265103118347,0.04352270479950904,0.206916329284752,0.2336983805667998,-0.026782051282047803
2026-01-22,-0.002851312442344933,-0.0028512186731031175,0.2034750337381932,0.23018083670715073,-0.026705802968957526
2026-01-23,-0.004401334417313718,-0.004401501156254595,0.19817813765182346,0.22476619433198186,-0.0265880566801584
2026-01-26,0.001745790392521318,0.001745905949715798,0.200269905533065,0.22690452091767677,-0.02663461538461176
2026-01-27,0.015740948954351408,0.01574103991563436,0.21916329284750513,0.2462172739541142,-0.02705398110660906
2026-01-28,-0.008772415319902582,-0.008772566265308201,0.20846828609986678,0.23528475033738006,-0.02681646423751327
2026-01-29,0.02856026131382783,0.028560238423503304,0.24298245614035263,0.2705647773279334,-0.02758232118758075
2026-01-30,0.0030671516204332505,0.003067217496549368,0.24679487179487358,0.27446187584345294,-0.027667004048579358
2026-02-02,-0.007847381951021637,-0.007847243087699352,0.23701079622132415,0.26446086369770416,-0.027450067476380013
2026-02-03,0.017618982681031126,0.017618845090881186,0.2588056680161961,0.2867392037786758,-0.0279335357624797
2026-02-04,0.010211465787569374,0.010211345619111079,0.27165991902834197,0.2998785425101196,-0.028218623481777616
2026-02-05,-0.016502175527963514,-0.016502112727235008,0.2506747638326603,0.27842780026990366,-0.02775303643724336
2026-02-06,0.05004046398705153,0.05050220887455592,0.3132591093117427,0.34299122807017346,-0.029732118758430737
2026-02-09,0.011714836223506664,0.011714991561628807,0.32864372469635805,0.35872435897435695,-0.030080634277998897
2026-02-10,-0.018003605799751132,-0.017149381254098706,0.3047233468286117,0.3354230769230748,-0.03069973009446314
2026-02-11,0.02469486967314838,0.02469484820602541,0.33694331983805825,0.36840114709851357,-0.03145782726045532
2026-02-12,-0.034824740707093516,-0.03482471761793382,0.290384615384617,0.3207469635627511,-0.030362348178134102
2026-02-13,0.023269798938478692,0.024072635051424207,0.32041160593792317,0.35254082321187385,-0.03212921727395068
2026-02-17,-0.012877839384725531,-0.012877996652973178,0.3034075573549271,0.3351228070175418,-0.03171524966261474
2026-02-18,0.024305645432661338,0.024305688923570212,0.3350877192982471,0.36757388663967405,-0.03248616734142695
2026-02-19,0.01976144748812292,0.01976149435708341,0.36147098515519716,0.3945991902833985,-0.03312820512820136
2026-02-20,-0.00418793675967688,-0.004187883080865151,0.35576923076923217,0.38875877192982244,-0.032989541160590274
2026-02-23,-0.007141968396167764,-0.0070364486778236035,0.3460863697705816,0.3789868421052609,-0.0329004723346793
2026-02-24,0.014461877788360278,0.01446180954401144,0.3655533063427814,0.39892948717948506,-0.033376180836703684
2026-02-25,-0.008622606547251443,-0.008622604473682904,0.35377867746288927,0.38686707152496425,-0.03308839406207498
2026-02-26,-0.0038129890843840997,-0.0038130000092442273,0.3486167341430513,0.381578947368419,-0.03296221322536774
2026-02-27,0.014584844770219929,0.014584859584859666,0.36828609986504857,0.40172908232118565,-0.03344298245613708
2026-03-02,0.027122990432981497,0.027815800083037967,0.40539811066126985,0.44071929824561207,-0.03532118758434222
