date,daily_return,external_flow,benchmark_return,w_p_sum,w_b_sum,alloc_effect,select_pure_effect,interaction_effect,select_effect,r_p_model,r_b_model,active_return_model,active_model,recon_error,active_return,model_gap,recon_gap_to_model,cum_portfolio,cum_benchmark,cum_active,cum_model_portfolio,cum_model_benchmark,cum_active_model,cum_alloc,cum_select,cum_model_gap,cum_recon_error
2025-04-02,0.011216513772263454,0.0,0.015343112223644,1.0,0.9999999928075566,4.742524309235617e-05,-0.004117790778247709,-3.1074458478975326e-05,-0.004148865236726684,0.01124700673900538,0.015348446732639708,-0.004101439993634328,-0.004101439993634328,0.0,-0.004126598451380546,-2.5158457746218485e-05,-2.5158457746218485e-05,-0.03577664257728774,-0.044832565696899085,0.009480979767927833,-0.03608453713884663,-0.045436739832286355,0.00979736292364386,0.023661410123923438,-0.01480877705589859,-8.811616873447264e-05,-3.903127820947816e-18
2025-04-03,-0.0624301453437589,0.0,-0.0713142840841133,0.9999999999999999,0.9999999922635552,0.0007132999547563899,0.006404627958399351,0.0012569930198992418,0.007661620978298592,-0.06243014534375881,-0.0708050662768138,0.008374920933054981,0.008374920933054981,0.0,0.008884138740354403,0.0005092178072994211,0.0005092178072994211,-0.09597324692503484,-0.11294964745468405,0.019138034814976335,-0.09626191958436492,-0.1130246547338728,0.018898761097444483,0.024374710078679827,-0.007147156077599998,0.00042110163856494843,-3.903127820947816e-18
2025-04-04,-0.027589202599816638,0.0,-0.042015744322677,1.0,1.0000000080757294,0.001255731378703618,0.013696270558797782,-0.0011150603748349699,0.012581210183962813,-0.028017728238118815,-0.04185466980078525,0.013836941562666433,0.013836941562666431,1.734723475976807e-18,0.01442654172286036,0.0005896001601939285,0.0005896001601939267,-0.12091462417127452,-0.15021972826856855,0.034485507691988104,-0.12158260751988925,-0.150148714931424,0.03361306608982728,0.025630441457383444,0.005434054106362815,0.0010107017987588769,-2.168404344971009e-18
2025-04-07,-0.008909312816964773,0.0,-0.0136143323860368,1.0,0.9999999999999994,0.00036883824708533377,0.004217951893081126,-8.726894897556795e-05,0.004130682944105558,-0.008909312816964676,-0.013408834008155566,0.004499521191190891,0.0044995211911908915,-8.673617379884035e-19,0.004705019569072027,0.00020549837788113538,0.00020549837788113624,-0.12874667077735158,-0.16178891934301698,0.03941996154449212,-0.12940870285335704,-0.1615442297445262,0.03832703886261957,0.02599927970446878,0.009564737050468373,0.0012162001766400123,-3.0357660829594124e-18
2025-04-08,-0.02340307752455113,0.0,-0.0298971209131199,1.0,1.0000000084360576,0.0004936861279704594,0.004539562320467394,0.0015951613294004337,0.006134723649867826,-0.023403077524551265,-0.03003148730238955,0.006628409777838285,0.006628409777838285,0.0,0.006494043388568769,-0.00013436638926951627,-0.00013436638926951627,-0.1491366799846725,-0.18684901737213566,0.046378025967069414,-0.1497832184726796,-0.18672430356256875,0.04542258578697256,0.02649296583243924,0.015699460700336197,0.001081833787370496,-3.0357660829594124e-18
2025-04-09,0.0782528345863975,0.0,0.0884536337860693,0.9999999999999999,0.9999999999999997,-0.0026636200645269907,-0.008706043713324388,-0.0022147447861699155,-0.010920788499494303,0.07552153259491017,0.08910594115893146,-0.013584408564021294,-0.013584408564021294,0.0,-0.010200799199671803,0.0033836093643494908,0.0033836093643494908,-0.08255421334788005,-0.1149228581419881,0.036571552086587245,-0.08557354409382456,-0.114256607209826,0.03238303931982722,0.02382934576791225,0.004778672200841895,0.004465443151719987,-3.0357660829594124e-18
2025-04-10,-0.04071597615117992,0.0,-0.0445645273244921,1.0,0.9999999918907575,0.001088327628482172,0.00156631319996078,0.00112625590562734,0.0026925691055881204,-0.04069496957437526,-0.04447586630844556,0.0037808967340702965,0.003780896734070292,4.336808689942018e-18,0.0038485511733121827,6.765443924189058e-05,6.765443924188624e-05,-0.11990891411720828,-0.1543659026146028,0.04074692423582671,-0.12278610089493014,-0.15365081193115082,0.0364680577134433,0.024917673396394422,0.007471241306430015,0.004533097590961877,1.3010426069826053e-18
2025-04-11,0.009049239960755243,0.0,0.0127622898562775,1.0000000000000002,1.0000000160159348,-0.0007567250854053322,-0.0028671835100551124,-0.0002748264240819589,-0.003142009934137071,0.009049239960755082,0.012947974980297487,-0.0038987350195424045,-0.0038987350195424032,-1.3010426069826053e-18,-0.0037130498955222566,0.00018568512402014669,0.000185685124020148,-0.1119447586937331,-0.14357367515141872,0.03693127539403651,-0.11484798182501876,-0.1426923038194403,0.032478796257717546,0.02416094831098909,0.004329231372292944,0.0047187827149820245,0.0
2025-04-14,0.007681586667428679,0.0,0.011134628039755,1.0,0.9999999999999997,-0.000665663329571435,-0.0018001956630739205,-0.0008576298342780501,-0.0026578254973519707,0.007681586667428687,0.011005075494352092,-0.003323488826923405,-0.003323488826923406,8.673617379884035e-19,-0.0034530413723263213,-0.00012955254540291533,-0.0001295525454029162,-0.10512308539217474,-0.1340376865807753,0.033390138047038276,-0.10804860988355824,-0.13325756790108423,0.02908471661699963,0.023495284981417654,0.0016714058749409733,0.004589230169579109,8.673617379884035e-19
2025-04-15,-0.0031141726216067553,0.0,-0.0017760957158002,1.0,0.9999999999999997,-0.0003498758628667451,-0.0028329134046449767,-5.441794036211216e-05,-0.002887331345007089,-0.005121422253553255,-0.0018842150456794208,-0.0032372072078738342,-0.003237207207873834,-4.336808689942018e-19,-0.0013380769058065553,0.0018991303020672785,0.001899130302067279,-0.1079098865793543,-0.13557571853568362,0.03200492229286289,-0.11261666958198835,-0.13489069703237377,0.025747067305804894,0.023145409118550907,-0.0012159254700661155,0.006488360471646387,4.336808689942018e-19
2025-04-16,-0.00601242842277285,0.0,-0.0110013548850643,1.0,0.9999999920018657,-0.000317396018838773,0.0050519867858184585,0.00011213485654760698,0.005164121642366065,-0.006012428422772831,-0.010859154046300121,0.00484672562352729,0.004846725623527292,-1.734723475976807e-18,0.004988926462291449,0.0001422008387641574,0.00014220083876415913,-0.1132735145329592,-0.14508555682733926,0.03721079056323218,-0.11795199833968839,-0.1442850522201865,0.030773161026134144,0.022828013099712136,0.00394819617229995,0.006630561310410545,-1.3010426069826053e-18
2025-04-17,0.009858179199523918,0.0,0.0106629375930817,1.0,0.9999999999999996,-0.0003343423860335366,-0.0008798858589555526,0.0003141618566417788,-0.000565724002313774,0.009858179199523868,0.010758245587871178,-0.0009000663883473106,-0.0009000663883473106,0.0,-0.000804758393557781,9.53079947895296e-05,9.53079947895296e-05,-0.10453200593826117,-0.1359696574723649,0.03638489296815206,-0.10925661107673912,-0.13507906065875885,0.02985527162943602,0.0224936707136786,0.0033824721699861754,0.006725869305200074,-1.3010426069826053e-18
2025-04-21,-0.01720021984234942,0.0,-0.0206489305397434,1.0,0.9999999999999994,0.0005972936986144122,0.0028769811462924944,-0.0007167988514284279,0.002160182294864067,-0.017823543249469533,-0.02058101924294801,0.002757475993478479,0.002757475993478479,0.0,0.00344871069739398,0.0006912347039155012,0.0006912347039155012,-0.11993425229791077,-0.15381095999944872,0.04003444396008238,-0.12513281439339197,-0.15288001515496963,0.03275474697560532,0.02309096441229301,0.005542654464850243,0.007417104009115575,-1.3010426069826053e-18
2025-04-22,0.023164559711498625,0.0,0.026115351241372,1.0,0.9999999921337748,-0.0004180274232790399,-0.002471939978639588,-2.409800279249887e-05,-0.0024960379814320875,0.02316455971149873,0.02607862511620986,-0.0029140654047111296,-0.0029140654047111274,-2.168404344971009e-18,-0.0029507915298733756,-3.6726125162248133e-05,-3.6726125162245965e-05,-0.09954791673522101,-0.1317124360032349,0.03704362540902828,-0.10486690123277687,-0.13078829064174657,0.02982172137108896,0.022672936989013973,0.003046616483418155,0.007380377883953328,-3.469446951953614e-18
2025-04-23,0.012163328473943538,0.0,0.0125524075013612,1.0,0.9999999999999996,-0.0002647946412022917,-0.0001340816177225805,0.0006648757657367909,0.0005307941480142107,0.012776781610011497,0.012510782103199579,0.0002659995068119182,0.00026599950681191904,-8.131516293641283e-19,-0.0003890790274176624,-0.0006550785342295815,-0.0006550785342295806,-0.0885954222714248,-0.12081333667158323,0.036645135491691905,-0.09342998111793521,-0.1199137723444158,0.03009226868261461,0.02240814234781168,0.003577410631432366,0.006725299349723746,-4.2825985813177425e-18
2025-04-24,0.018078260555473718,0.0,0.019979612640163,1.0,1.0000000076160769,-0.0003058592817636313,-0.0004906228995426741,-0.0011560766603372701,-0.0016466995598799444,0.0180782605554737,0.020030819397117275,-0.0019525588416435743,-0.0019525588416435757,1.3010426069826053e-18,-0.0019013520846892819,5.120675695429377e-05,5.120675695429247e-05,-0.07211881284379618,-0.1032475276998841,0.03471271707369228,-0.07704077210480453,-0.10228492406435652,0.028120450058434443,0.02210228306604805,0.0019307110715524216,0.0067765061066780395,-2.9815559743351372e-18
2025-04-25,-0.0023842831160492276,0.0,-0.0002428457106364,0.9999999999999999,0.9999999999999994,-0.0001560361965589671,-0.00215269189012046,0.00018129239816802877,-0.0019713994919524315,-0.00238428311604928,-0.000256847427537882,-0.002127435688511398,-0.0021274356885113985,4.336808689942018e-19,-0.0021414374054128274,-1.4001716901428877e-05,-1.400171690142931e-05,-0.07433114429203236,-0.10346530019128475,0.03249640633593831,-0.079241368208677,-0.10251549987227249,0.025932627984420087,0.02194624686948908,-4.068842040000982e-05,0.006762504389776611,-2.5478751053409354e-18
2025-04-28,0.003625431604768858,0.0,0.0034645579739085,0.9999999999999999,0.9999999924075095,-0.00016298591874804432,0.00021746328592563185,0.00016340647302699006,0.00038086975895262193,0.0036254316047689247,0.0034075477645643475,0.00021788384020457723,0.0002178838402045776,-3.7947076036992655e-19,0.00016087363086035806,-5.7010209344219556e-05,-5.701020934421918e-05,-0.07097519516699857,-0.10035920374817675,0.03266193430044617,-0.07590322076461686,-0.09945727857013109,0.026155403008660594,0.021783260950741037,0.0003401813385526121,0.0067054941804323915,-2.927345865710862e-18
2025-04-29,0.006768718950036214,0.0,0.0058693484946634,1.0,1.0000000075490922,-0.0002229867591220546,0.0002483450326758156,0.0008305125317493685,0.0010788575644251842,0.006768718950036267,0.005912848144733137,0.0008558708053031296,0.0008558708053031296,0.0,0.0008993704553728141,4.349965006968451e-05,4.349965006968451e-05,-0.06468688736547168,-0.09507889839495831,0.033585260610655254,-0.06964826938333879,-0.09413250621047164,0.027028496987685946,0.021560274191618982,0.0014190389029777963,0.006748993830502076,-2.927345865710862e-18
2025-04-30,-0.012130302934716654,0.0,-0.0062804672030389,1.0,1.0000000152012993,-0.00011730415379609881,-0.00535590150614789,-9.458057392994497e-05,-0.0054504820800778345,-0.012130302934716607,-0.006562516700842674,-0.005567786233873933,-0.005567786233873933,0.0,-0.005849835731677754,-0.0002820494978038211,-0.0002820494978038211,-0.07603251876054118,-0.10076222569492654,0.027500743008150863,-0.08093371771155677,-0.1000772767672159,0.021272447690719343,0.021442970037822882,-0.004031443177100039,0.006466944332698255,-2.927345865710862e-18
2025-05-01,0.01867639669986948,0.0,0.0061944711219288,1.0,1.0000000151069754,-0.0002225483097281664,0.012316818122931833,0.00026307025029272623,0.012579888373224558,0.018611672000713883,0.0062543319372174895,0.012357340063496394,0.012357340063496392,1.734723475976807e-18,0.01248192557794068,0.0001245855144442875,0.00012458551444428576,-0.05877613554313377,-0.09519192327024617,0.040246974649839506,-0.06382835751868876,-0.09444886133827335,0.03381421822829056,0.021220421728094716,0.00854844519612452,0.006591529847142542,-1.1926223897340549e-18
2025-05-02,0.021912105835732745,0.0,0.0226906454377175,1.0,0.9999999926133513,-0.0004411981029894735,-0.0006445111938684647,0.0003091561092299177,-0.000335355084638547,0.021912105835732738,0.022688659023360758,-0.00077655318762802,-0.0007765531876280205,4.336808689942018e-19,-0.0007785396019847554,-1.9864143567349495e-06,-1.986414356735383e-06,-0.03815193861003752,-0.07466124401198815,0.03945507001159654,-0.04331486540822649,-0.07390312032496127,0.03302921712409623,0.02077922362510524,0.008213090111485973,0.006589543432785807,-7.589415207398531e-19
2025-05-05,-0.005171710386527763,0.0,-0.0080959599993571,1.0,0.9999999925519458,0.0001306882506243795,0.0025011402832619063,-3.448447867125498e-05,0.002466655804590651,-0.005642231931918624,-0.008239575987133655,0.002597344055215031,0.0025973440552150306,4.336808689942018e-19,0.002924249612829337,0.00032690555761430646,0.000326905557614306,-0.043126338219389604,-0.0821527495663219,0.04251950564594775,-0.048712704823412056,-0.08153376593649109,0.03573464096537449,0.02090991187572962,0.010679745916076623,0.006916448990400113,-3.2526065174565133e-19
2025-05-06,-0.006802852585074275,0.0,-0.0059369574162647,1.0,1.0000000074956699,-0.00025570647333569103,-7.176943427576704e-05,-0.0006018508628622255,-0.0006736202971379926,-0.006802852585074316,-0.005873525814600633,-0.0009293267704736834,-0.0009293267704736836,2.168404344971009e-19,-0.000865895168809575,6.343160166410859e-05,6.343160166410837e-05,-0.04963580868302331,-0.08760196960678224,0.04161140166797228,-0.055184172058552416,-0.0869284010721022,0.034766418154746015,0.02065420540239393,0.01000612561893863,0.006979880592064221,-1.0842021724855044e-19
2025-05-07,0.005090407969032693,0.0,0.0011677969982495,1.0,1.0000000149797907,0.00046053428811972726,0.0027075245122859847,0.0007578023334997636,0.0034653268457857486,0.005090407969032624,0.0011645468351271487,0.003925861133905475,0.003925861133905476,-8.673617379884035e-19,0.003922610970783193,-3.250163122282823e-06,-3.2501631222819558e-06,-0.04479806723006019,-0.0865364739256802,0.04569247211762684,-0.05037467403873119,-0.08586508643132629,0.03882404212529722,0.021114739690513657,0.013471452464724379,0.0069766304289419385,-9.75781955236954e-19
2025-05-08,0.010802799372674225,0.0,0.0181604105311761,0.9999999999999999,1.0000000073600144,-0.00019218060662416563,-0.006198935447983689,-0.00099332170258995,-0.007192257150573639,0.010802799372674326,0.018187237129872132,-0.007384437757197807,-0.007384437757197805,-1.734723475976807e-18,-0.007357611158501877,2.682659869592853e-05,2.6826598695930265e-05,-0.03447921238995588,-0.0699476012869149,0.038135903897497325,-0.040116062163161215,-0.06923949798955764,0.03128993523413359,0.020922559083889493,0.00627919531415074,0.007003457027637867,-2.710505431213761e-18
2025-05-09,0.010365771428227182,0.0,0.0003445710216793,1.0,1.000000007344186,-0.00042005241164392443,0.008238027468251417,0.002267385747303086,0.010505413215554503,0.01036577142822718,0.00028041062431660355,0.010085360803910577,0.010085360803910579,-1.734723475976807e-18,0.010021200406547881,-6.416039736269717e-05,-6.416039736269544e-05,-0.024470844596388264,-0.06962713218167493,0.04853568837532385,-0.030166124665917837,-0.06897850285609963,0.04168795061042818,0.02050250667224557,0.016784608529705244,0.00693929663027517,-4.445228907190568e-18
2025-05-12,0.029636580460278547,0.0,0.0367697945143032,1.0,0.999999992912681,-0.00044243797328933184,-0.006025171024418347,-0.0007044152530226453,-0.006729586277440993,0.029636580460278478,0.0368086047110088,-0.0071720242507303245,-0.0071720242507303245,0.0,-0.007133214054024652,3.881019670567282e-05,3.881019670567282e-05,0.004440503709078447,-0.03541751301031204,0.04132152227206731,-0.0014235649864755562,-0.0347089005902782,0.03448217395162634,0.020060068698956237,0.010055022252264251,0.006978106826980843,-4.445228907190568e-18
2025-05-13,9.360402346739416e-05,0.0,0.0053938432819242,1.0,0.9999999999999994,-0.0004413549720851278,-0.003803843003853447,-0.0011770817623496259,-0.004980924766203073,9.360402346751814e-05,0.005515883761755718,-0.005422279738288199,-0.0054222797382882,8.673617379884035e-19,-0.005300239258456805,0.00012204047983139458,0.00012204047983139371,0.004534523381559241,-0.030214706243000933,0.03583187933273346,-0.0013300942144183203,-0.02938446708967679,0.028903692475577225,0.019618713726871108,0.005074097486061179,0.007100147306812237,-3.577867169202165e-18
